"TIME","SEX","AGE","GEO","UNIT","ICD10","Value","Flag and Footnotes"
"2012","Total","65 years or over","United Kingdom","Rate","Dementia","361.9",""
"2012","Total","65 years or over","Serbia","Rate","Dementia","59.4",""
"2012","Total","65 years or over","Turkey","Rate","Dementia","5.52","d"
"2012","Males","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","27.07","d"
"2012","Males","Total","Belgium","Rate","Dementia","36.32",""
"2012","Males","Total","Bulgaria","Rate","Dementia","0.28",""
"2012","Males","Total","Czechia","Rate","Dementia","11.42",""
"2012","Males","Total","Denmark","Rate","Dementia","45.99",""
"2012","Males","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","29.44",""
"2012","Males","Total","Estonia","Rate","Dementia","4.33",""
"2012","Males","Total","Ireland","Rate","Dementia","39.47",""
"2012","Males","Total","Greece","Rate","Dementia","0.64",""
"2012","Males","Total","Spain","Rate","Dementia","34.68",""
"2012","Males","Total","France","Rate","Dementia","25.06",""
"2012","Males","Total","Croatia","Rate","Dementia","12.63","d"
"2012","Males","Total","Italy","Rate","Dementia","21.33",""
"2012","Males","Total","Cyprus","Rate","Dementia","16.02",""
"2012","Males","Total","Latvia","Rate","Dementia","6.9",""
"2012","Males","Total","Lithuania","Rate","Dementia","2.39",""
"2012","Males","Total","Luxembourg","Rate","Dementia","34.97",""
"2012","Males","Total","Hungary","Rate","Dementia","31.06","d"
"2012","Males","Total","Malta","Rate","Dementia","26.68",""
"2012","Males","Total","Netherlands","Rate","Dementia","53.02",""
"2012","Males","Total","Austria","Rate","Dementia","6.93",""
"2012","Males","Total","Poland","Rate","Dementia","0.48",""
"2012","Males","Total","Portugal","Rate","Dementia","0.09",""
"2012","Males","Total","Romania","Rate","Dementia",":",""
"2012","Males","Total","Slovenia","Rate","Dementia",":",""
"2012","Males","Total","Slovakia","Rate","Dementia","28.46",""
"2012","Males","Total","Finland","Rate","Dementia","41.2",""
"2012","Males","Total","Sweden","Rate","Dementia","50.33",""
"2012","Males","Total","Iceland","Rate","Dementia","32.27",""
"2012","Males","Total","Liechtenstein","Rate","Dementia",":",""
"2012","Males","Total","Norway","Rate","Dementia","40.46",""
"2012","Males","Total","Switzerland","Rate","Dementia","52.99",""
"2012","Males","Total","United Kingdom","Rate","Dementia","64.12",""
"2012","Males","Total","Serbia","Rate","Dementia","10.48",""
"2012","Males","Total","Turkey","Rate","Dementia","1.22","d"
"2012","Males","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.25",""
"2012","Males","Less than 65 years","Belgium","Rate","Dementia","0.35",""
"2012","Males","Less than 65 years","Bulgaria","Rate","Dementia","0",""
"2012","Males","Less than 65 years","Czechia","Rate","Dementia","0.29",""
"2012","Males","Less than 65 years","Denmark","Rate","Dementia","0.31",""
"2012","Males","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.25",""
"2012","Males","Less than 65 years","Estonia","Rate","Dementia","0.21",""
"2012","Males","Less than 65 years","Ireland","Rate","Dementia","0.2",""
"2012","Males","Less than 65 years","Greece","Rate","Dementia","0.05",""
"2012","Males","Less than 65 years","Spain","Rate","Dementia","0.38",""
"2012","Males","Less than 65 years","France","Rate","Dementia","0.18",""
"2012","Males","Less than 65 years","Croatia","Rate","Dementia","0.06",""
"2012","Males","Less than 65 years","Italy","Rate","Dementia","0.19",""
"2012","Males","Less than 65 years","Cyprus","Rate","Dementia","0",""
"2012","Males","Less than 65 years","Latvia","Rate","Dementia","0.43",""
"2012","Males","Less than 65 years","Lithuania","Rate","Dementia","0.1",""
"2012","Males","Less than 65 years","Luxembourg","Rate","Dementia","0.55",""
"2012","Males","Less than 65 years","Hungary","Rate","Dementia","0.89",""
"2012","Males","Less than 65 years","Malta","Rate","Dementia","0",""
"2012","Males","Less than 65 years","Netherlands","Rate","Dementia","0.35",""
"2012","Males","Less than 65 years","Austria","Rate","Dementia","0.07",""
"2012","Males","Less than 65 years","Poland","Rate","Dementia","0.03",""
"2012","Males","Less than 65 years","Portugal","Rate","Dementia","0",""
"2012","Males","Less than 65 years","Romania","Rate","Dementia",":",""
"2012","Males","Less than 65 years","Slovenia","Rate","Dementia",":",""
"2012","Males","Less than 65 years","Slovakia","Rate","Dementia","0.15",""
"2012","Males","Less than 65 years","Finland","Rate","Dementia","0.24",""
"2012","Males","Less than 65 years","Sweden","Rate","Dementia","0.26",""
"2012","Males","Less than 65 years","Iceland","Rate","Dementia","0",""
"2012","Males","Less than 65 years","Liechtenstein","Rate","Dementia",":",""
"2012","Males","Less than 65 years","Norway","Rate","Dementia","0.36",""
"2012","Males","Less than 65 years","Switzerland","Rate","Dementia","0.23",""
"2012","Males","Less than 65 years","United Kingdom","Rate","Dementia","0.5",""
"2012","Males","Less than 65 years","Serbia","Rate","Dementia","0.09",""
"2012","Males","Less than 65 years","Turkey","Rate","Dementia","0.01",""
"2012","Males","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia","137.77","d"
"2012","Males","65 years or over","Belgium","Rate","Dementia","184.8",""
"2012","Males","65 years or over","Bulgaria","Rate","Dementia","1.43",""
"2012","Males","65 years or over","Czechia","Rate","Dementia","57.39",""
"2012","Males","65 years or over","Denmark","Rate","Dementia","234.6",""
"2012","Males","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","149.93",""
"2012","Males","65 years or over","Estonia","Rate","Dementia","21.31",""
"2012","Males","65 years or over","Ireland","Rate","Dementia","201.6",""
"2012","Males","65 years or over","Greece","Rate","Dementia","3.1",""
"2012","Males","65 years or over","Spain","Rate","Dementia","176.28",""
"2012","Males","65 years or over","France","Rate","Dementia","127.75",""
"2012","Males","65 years or over","Croatia","Rate","Dementia","64.54","d"
"2012","Males","65 years or over","Italy","Rate","Dementia","108.63",""
"2012","Males","65 years or over","Cyprus","Rate","Dementia","82.14",""
"2012","Males","65 years or over","Latvia","Rate","Dementia","33.62",""
"2012","Males","65 years or over","Lithuania","Rate","Dementia","11.84",""
"2012","Males","65 years or over","Luxembourg","Rate","Dementia","177.04",""
"2012","Males","65 years or over","Hungary","Rate","Dementia","155.59","d"
"2012","Males","65 years or over","Malta","Rate","Dementia","136.83",""
"2012","Males","65 years or over","Netherlands","Rate","Dementia","270.43",""
"2012","Males","65 years or over","Austria","Rate","Dementia","35.28",""
"2012","Males","65 years or over","Poland","Rate","Dementia","2.34",""
"2012","Males","65 years or over","Portugal","Rate","Dementia","0.48",""
"2012","Males","65 years or over","Romania","Rate","Dementia",":",""
"2012","Males","65 years or over","Slovenia","Rate","Dementia",":",""
"2012","Males","65 years or over","Slovakia","Rate","Dementia","145.33",""
"2012","Males","65 years or over","Finland","Rate","Dementia","210.28",""
"2012","Males","65 years or over","Sweden","Rate","Dementia","257.06",""
"2012","Males","65 years or over","Iceland","Rate","Dementia","165.47",""
"2012","Males","65 years or over","Liechtenstein","Rate","Dementia",":",""
"2012","Males","65 years or over","Norway","Rate","Dementia","206",""
"2012","Males","65 years or over","Switzerland","Rate","Dementia","270.78",""
"2012","Males","65 years or over","United Kingdom","Rate","Dementia","326.76",""
"2012","Males","65 years or over","Serbia","Rate","Dementia","53.37",""
"2012","Males","65 years or over","Turkey","Rate","Dementia","6.21","d"
"2012","Females","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","30.24","d"
"2012","Females","Total","Belgium","Rate","Dementia","37.64",""
"2012","Females","Total","Bulgaria","Rate","Dementia","0.54",""
"2012","Females","Total","Czechia","Rate","Dementia","10.75",""
"2012","Females","Total","Denmark","Rate","Dementia","51.69",""
"2012","Females","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","31.36",""
"2012","Females","Total","Estonia","Rate","Dementia","2.12",""
"2012","Females","Total","Ireland","Rate","Dementia","38.24",""
"2012","Females","Total","Greece","Rate","Dementia","0.92",""
"2012","Females","Total","Spain","Rate","Dementia","36.94",""
"2012","Females","Total","France","Rate","Dementia","22.98",""
"2012","Females","Total","Croatia","Rate","Dementia","14.61","d"
"2012","Females","Total","Italy","Rate","Dementia","23.96",""
"2012","Females","Total","Cyprus","Rate","Dementia","18.14",""
"2012","Females","Total","Latvia","Rate","Dementia","8.04",""
"2012","Females","Total","Lithuania","Rate","Dementia","2.38",""
"2012","Females","Total","Luxembourg","Rate","Dementia","39.55",""
"2012","Females","Total","Hungary","Rate","Dementia","33.1","d"
"2012","Females","Total","Malta","Rate","Dementia","30.51",""
"2012","Females","Total","Netherlands","Rate","Dementia","68.77",""
"2012","Females","Total","Austria","Rate","Dementia","7.27",""
"2012","Females","Total","Poland","Rate","Dementia","0.36",""
"2012","Females","Total","Portugal","Rate","Dementia","0.04",""
"2012","Females","Total","Romania","Rate","Dementia",":",""
"2012","Females","Total","Slovenia","Rate","Dementia",":",""
"2012","Females","Total","Slovakia","Rate","Dementia","28.15",""
"2012","Females","Total","Finland","Rate","Dementia","43.49",""
"2012","Females","Total","Sweden","Rate","Dementia","60.07",""
"2012","Females","Total","Iceland","Rate","Dementia","21.16",""
"2012","Females","Total","Liechtenstein","Rate","Dementia",":",""
"2012","Females","Total","Norway","Rate","Dementia","49.11",""
"2012","Females","Total","Switzerland","Rate","Dementia","58.98",""
"2012","Females","Total","United Kingdom","Rate","Dementia","73.68",""
"2012","Females","Total","Serbia","Rate","Dementia","12.31",""
"2012","Females","Total","Turkey","Rate","Dementia","1","d"
"2012","Females","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.19",""
"2012","Females","Less than 65 years","Belgium","Rate","Dementia","0.25",""
"2012","Females","Less than 65 years","Bulgaria","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Czechia","Rate","Dementia","0.12",""
"2012","Females","Less than 65 years","Denmark","Rate","Dementia","0.53",""
"2012","Females","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.19",""
"2012","Females","Less than 65 years","Estonia","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Ireland","Rate","Dementia","0.32",""
"2012","Females","Less than 65 years","Greece","Rate","Dementia","0.02",""
"2012","Females","Less than 65 years","Spain","Rate","Dementia","0.27",""
"2012","Females","Less than 65 years","France","Rate","Dementia","0.14",""
"2012","Females","Less than 65 years","Croatia","Rate","Dementia","0.1",""
"2012","Females","Less than 65 years","Italy","Rate","Dementia","0.09",""
"2012","Females","Less than 65 years","Cyprus","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Latvia","Rate","Dementia","0.11",""
"2012","Females","Less than 65 years","Lithuania","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Luxembourg","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Hungary","Rate","Dementia","0.48",""
"2012","Females","Less than 65 years","Malta","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Netherlands","Rate","Dementia","0.39",""
"2012","Females","Less than 65 years","Austria","Rate","Dementia","0.03",""
"2012","Females","Less than 65 years","Poland","Rate","Dementia","0.01",""
"2012","Females","Less than 65 years","Portugal","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Romania","Rate","Dementia",":",""
"2012","Females","Less than 65 years","Slovenia","Rate","Dementia",":",""
"2012","Females","Less than 65 years","Slovakia","Rate","Dementia","0.25",""
"2012","Females","Less than 65 years","Finland","Rate","Dementia","0.16",""
"2012","Females","Less than 65 years","Sweden","Rate","Dementia","0.18",""
"2012","Females","Less than 65 years","Iceland","Rate","Dementia","0",""
"2012","Females","Less than 65 years","Liechtenstein","Rate","Dementia",":",""
"2012","Females","Less than 65 years","Norway","Rate","Dementia","0.27",""
"2012","Females","Less than 65 years","Switzerland","Rate","Dementia","0.25",""
"2012","Females","Less than 65 years","United Kingdom","Rate","Dementia","0.49",""
"2012","Females","Less than 65 years","Serbia","Rate","Dementia","0.05",""
"2012","Females","Less than 65 years","Turkey","Rate","Dementia","0",""
"2012","Females","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia","154.28","d"
"2012","Females","65 years or over","Belgium","Rate","Dementia","192",""
"2012","Females","65 years or over","Bulgaria","Rate","Dementia","2.76",""
"2012","Females","65 years or over","Czechia","Rate","Dementia","54.63",""
"2012","Females","65 years or over","Denmark","Rate","Dementia","262.88",""
"2012","Females","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","160.05",""
"2012","Females","65 years or over","Estonia","Rate","Dementia","10.89",""
"2012","Females","65 years or over","Ireland","Rate","Dementia","194.77",""
"2012","Females","65 years or over","Greece","Rate","Dementia","4.61",""
"2012","Females","65 years or over","Spain","Rate","Dementia","188.33",""
"2012","Females","65 years or over","France","Rate","Dementia","117.28",""
"2012","Females","65 years or over","Croatia","Rate","Dementia","74.5","d"
"2012","Females","65 years or over","Italy","Rate","Dementia","122.5",""
"2012","Females","65 years or over","Cyprus","Rate","Dementia","93",""
"2012","Females","65 years or over","Latvia","Rate","Dementia","40.77",""
"2012","Females","65 years or over","Lithuania","Rate","Dementia","12.19",""
"2012","Females","65 years or over","Luxembourg","Rate","Dementia","202.81",""
"2012","Females","65 years or over","Hungary","Rate","Dementia","167.75","d"
"2012","Females","65 years or over","Malta","Rate","Dementia","156.49",""
"2012","Females","65 years or over","Netherlands","Rate","Dementia","351.09",""
"2012","Females","65 years or over","Austria","Rate","Dementia","37.14",""
"2012","Females","65 years or over","Poland","Rate","Dementia","1.81",""
"2012","Females","65 years or over","Portugal","Rate","Dementia","0.21",""
"2012","Females","65 years or over","Romania","Rate","Dementia",":",""
"2012","Females","65 years or over","Slovenia","Rate","Dementia",":",""
"2012","Females","65 years or over","Slovakia","Rate","Dementia","143.29",""
